10:42:29 | Error | '_id no es correcto' | 
10:43:09 | Error | '_id no es correcto' | 
10:43:49 | Error | '_id no es correcto' | 
10:44:29 | Error | '_id no es correcto' | 
10:45:09 | Error | '_id no es correcto' | 
10:45:49 | Error | '_id no es correcto' | 
10:46:29 | Error | '_id no es correcto' | 
10:47:09 | Error | '_id no es correcto' | 
10:47:49 | Error | '_id no es correcto' | 
10:48:30 | Error | '_id no es correcto' | 
10:49:09 | Error | '_id no es correcto' | 
10:49:13 | Error | 'Nuevo cliente conectado por socket 2' | 
10:49:13 | Error | 'Se ha desconectado un cliente del socket' | 
10:49:14 | Info | 'Nuevo cliente conectado por socket 1' | 
10:49:14 | Error | 'Controlado: dispositivo es null' | 
10:49:49 | Error | '_id no es correcto' | 
10:50:29 | Error | '_id no es correcto' | 
10:51:09 | Error | '_id no es correcto' | 
10:51:26 | Error | 'Nuevo cliente conectado por socket 2' | 
10:51:26 | Error | 'Se ha desconectado un cliente del socket' | 
10:51:27 | Info | 'Nuevo cliente conectado por socket 1' | 
10:51:27 | Error | 'Controlado: dispositivo es null' | 
10:51:49 | Error | '_id no es correcto' | 
10:52:29 | Error | '_id no es correcto' | 
10:53:09 | Error | '_id no es correcto' | 
10:53:49 | Error | '_id no es correcto' | 
10:54:29 | Error | '_id no es correcto' | 
10:55:09 | Error | '_id no es correcto' | 
10:55:49 | Error | '_id no es correcto' | 
10:56:29 | Error | '_id no es correcto' | 
10:57:09 | Error | '_id no es correcto' | 
10:57:49 | Error | '_id no es correcto' | 
10:58:29 | Error | '_id no es correcto' | 
10:59:09 | Error | '_id no es correcto' | 
10:59:49 | Error | '_id no es correcto' | 
11:00:29 | Error | '_id no es correcto' | 
11:01:09 | Error | '_id no es correcto' | 
11:01:49 | Error | '_id no es correcto' | 
11:02:29 | Error | '_id no es correcto' | 
11:02:58 | Info | 'Nuevo cliente conectado por socket 1' | 
11:03:38 | Error | '_id no es correcto' | 
11:04:18 | Error | '_id no es correcto' | 
11:04:58 | Error | '_id no es correcto' | 
11:05:38 | Error | '_id no es correcto' | 
11:06:18 | Error | '_id no es correcto' | 
11:06:35 | Info | 'Nuevo cliente conectado por socket 1' | 
11:07:14 | Error | '_id no es correcto' | 
11:07:54 | Error | '_id no es correcto' | 
11:08:21 | Info | 'Nuevo cliente conectado por socket 1' | 
11:08:47 | Info | 'Nuevo cliente conectado por socket 1' | 
11:09:26 | Error | '_id no es correcto' | 
11:10:06 | Error | '_id no es correcto' | 
11:10:46 | Error | '_id no es correcto' | 
11:11:26 | Error | '_id no es correcto' | 
11:12:06 | Error | '_id no es correcto' | 
11:12:46 | Error | '_id no es correcto' | 
11:13:26 | Error | '_id no es correcto' | 
11:14:06 | Error | '_id no es correcto' | 
11:14:46 | Error | '_id no es correcto' | 
11:15:26 | Error | '_id no es correcto' | 
11:16:06 | Error | '_id no es correcto' | 
11:16:46 | Error | '_id no es correcto' | 
11:17:26 | Error | '_id no es correcto' | 
11:18:06 | Error | '_id no es correcto' | 
11:18:46 | Error | '_id no es correcto' | 
11:18:50 | Info | 'Nuevo cliente conectado por socket 1' | 
11:18:57 | Info | 'Nuevo cliente conectado por socket 1' | 
11:19:37 | Error | '_id no es correcto' | 
11:20:17 | Error | '_id no es correcto' | 
11:20:57 | Error | '_id no es correcto' | 
11:21:37 | Error | '_id no es correcto' | 
11:22:29 | Error | '_id no es correcto' | 
11:23:09 | Error | '_id no es correcto' | 
11:23:49 | Error | '_id no es correcto' | 
11:24:45 | Error | '_id no es correcto' | 
11:25:57 | Error | '_id no es correcto' | 
11:26:37 | Error | '_id no es correcto' | 
11:27:17 | Error | '_id no es correcto' | 
11:27:57 | Error | '_id no es correcto' | 
11:28:37 | Error | '_id no es correcto' | 
11:29:17 | Error | '_id no es correcto' | 
11:29:57 | Error | '_id no es correcto' | 
11:31:09 | Error | '_id no es correcto' | 
11:32:19 | Error | '_id no es correcto' | 
11:32:59 | Error | '_id no es correcto' | 
11:33:39 | Error | '_id no es correcto' | 
11:34:19 | Error | '_id no es correcto' | 
11:34:59 | Error | '_id no es correcto' | 
11:35:39 | Error | '_id no es correcto' | 
11:36:19 | Error | '_id no es correcto' | 
11:36:59 | Error | '_id no es correcto' | 
11:37:42 | Error | '_id no es correcto' | 
11:38:22 | Error | '_id no es correcto' | 
11:39:02 | Error | '_id no es correcto' | 
11:39:42 | Error | '_id no es correcto' | 
11:40:22 | Error | '_id no es correcto' | 
11:41:02 | Error | '_id no es correcto' | 
11:41:42 | Error | '_id no es correcto' | 
11:42:22 | Error | '_id no es correcto' | 
11:43:02 | Error | '_id no es correcto' | 
11:43:42 | Error | '_id no es correcto' | 
11:44:22 | Error | '_id no es correcto' | 
11:45:02 | Error | '_id no es correcto' | 
11:45:42 | Error | '_id no es correcto' | 
11:46:22 | Error | '_id no es correcto' | 
11:47:13 | Error | '_id no es correcto' | 
11:48:21 | Error | '_id no es correcto' | 
11:49:04 | Error | '_id no es correcto' | 
11:50:11 | Error | '_id no es correcto' | 
11:50:51 | Error | '_id no es correcto' | 
11:51:31 | Error | '_id no es correcto' | 
11:52:11 | Error | '_id no es correcto' | 
11:53:00 | Error | '_id no es correcto' | 
11:54:00 | Error | '_id no es correcto' | 
11:55:47 | Error | '_id no es correcto' | 
11:56:27 | Error | '_id no es correcto' | 
11:57:07 | Error | '_id no es correcto' | 
11:57:47 | Error | '_id no es correcto' | 
11:58:03 | Error | 'Controlado: dispositivo es null' | 
11:58:27 | Error | '_id no es correcto' | 
11:59:07 | Error | '_id no es correcto' | 
11:59:47 | Error | '_id no es correcto' | 
12:00:27 | Error | '_id no es correcto' | 
12:01:07 | Error | '_id no es correcto' | 
12:01:47 | Error | '_id no es correcto' | 
12:02:27 | Error | '_id no es correcto' | 
12:03:07 | Error | '_id no es correcto' | 
12:03:47 | Error | '_id no es correcto' | 
12:04:27 | Error | '_id no es correcto' | 
12:05:07 | Error | '_id no es correcto' | 
12:05:47 | Error | '_id no es correcto' | 
12:06:27 | Error | '_id no es correcto' | 
12:07:07 | Error | '_id no es correcto' | 
12:07:47 | Error | '_id no es correcto' | 
12:08:27 | Error | '_id no es correcto' | 
12:09:07 | Error | '_id no es correcto' | 
12:09:47 | Error | '_id no es correcto' | 
12:10:27 | Error | '_id no es correcto' | 
12:11:07 | Error | '_id no es correcto' | 
12:11:47 | Error | '_id no es correcto' | 
12:12:51 | Error | '_id no es correcto' | 
12:14:56 | Error | '_id no es correcto' | 
12:15:57 | Error | '_id no es correcto' | 
12:16:37 | Error | '_id no es correcto' | 
12:16:57 | Error | ({}) | 
12:17:31 | Error | '_id no es correcto' | 
12:17:40 | Error | ({}) | 
12:20:39 | Error | '_id no es correcto' | 
12:22:07 | Error | '_id no es correcto' | 
